*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Feb  1 16:39:27 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2050-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2463554.500000000, A.D. 2032-Nov-18 00:00:00.0000,  5.521466299913036E-01,  7.495473129326748E-01,  3.250441572083656E-01, -1.449662011473892E-02,  8.819138858055714E-03,  3.823615546276872E-03,  5.695085083599196E-03,  9.860734148483282E-01, -1.531875965607512E-04,
2463555.500000000, A.D. 2032-Nov-19 00:00:00.0000,  5.375657864472918E-01,  7.582519024741766E-01,  3.288180657571504E-01, -1.466440571113737E-02,  8.589585589486134E-03,  3.723999969916996E-03,  5.694216596558560E-03,  9.859230409786950E-01, -1.475720732369386E-04,
2463556.500000000, A.D. 2032-Nov-20 00:00:00.0000,  5.228191519061434E-01,  7.667255709593996E-01,  3.324917537903185E-01, -1.482819050719050E-02,  8.357293294016957E-03,  3.623174510169339E-03,  5.693380280161545E-03,  9.857782372833345E-01, -1.420561544887468E-04,
2463557.500000000, A.D. 2032-Nov-21 00:00:00.0000,  5.079107654696987E-01,  7.749655714085809E-01,  3.360640124255658E-01, -1.498789470383985E-02,  8.122248601672325E-03,  3.521142216189603E-03,  5.692575423216507E-03,  9.856388806232302E-01, -1.366837938759982E-04,
2463558.500000000, A.D. 2032-Nov-22 00:00:00.0000,  4.928447541577157E-01,  7.829691515286699E-01,  3.395336390529511E-01, -1.514342369813113E-02,  7.884454567638232E-03,  3.417912620477564E-03,  5.691801111878412E-03,  9.855048127710205E-01, -1.314817693902607E-04,
2463559.500000000, A.D. 2032-Nov-23 00:00:00.0000,  4.776253436741512E-01,  7.907335704637757E-01,  3.428994437333091E-01, -1.529467584693994E-02,  7.643930767573656E-03,  3.313501394302453E-03,  5.691056317641138E-03,  9.853758556463897E-01, -1.264637792047406E-04,
2463560.500000000, A.D. 2032-Nov-24 00:00:00.0000,  4.622568625183504E-01,  7.982561142563089E-01,  3.461602548323415E-01, -1.544154787909243E-02,  7.400710904594993E-03,  3.207929266027134E-03,  5.690339959523856E-03,  9.852518220833099E-01, -1.216350284076397E-04,
2463561.500000000, A.D. 2032-Nov-25 00:00:00.0000,  4.467437420207152E-01,  8.055341083446148E-01,  3.493149234422901E-01, -1.558393765826299E-02,  7.154839513009914E-03,  3.101220757990999E-03,  5.689650941401943E-03,  9.851325222936851E-01, -1.169961027020701E-04,
2463562.500000000, A.D. 2032-Nov-26 00:00:00.0000,  4.310905147890128E-01,  8.125649268283832E-01,  3.523623266186505E-01, -1.572174469919951E-02,  6.906368948270872E-03,  2.993403128914040E-03,  5.688988170589559E-03,  9.850177670848279E-01, -1.125455289747722E-04,
2463563.500000000, A.D. 2032-Nov-27 00:00:00.0000,  4.153018134823028E-01,  8.193459991901366E-01,  3.553013697590164E-01, -1.585486911795721E-02,  6.655357399732470E-03,  2.884505740880247E-03,  5.688350565930135E-03,  9.849073692602803E-01, -1.082808404901248E-04,
2463564.500000000, A.D. 2032-Nov-28 00:00:00.0000,  3.993823711104285E-01,  8.258748157192313E-01,  3.581309886075192E-01, -1.598320975431854E-02,  6.401868329591702E-03,  2.774559953638877E-03,  5.687737064010445E-03,  9.848011446957509E-01, -1.041981765353425E-04,
2463565.500000000, A.D. 2032-Nov-29 00:00:00.0000,  3.833370233115412E-01,  8.321489331723876E-01,  3.608501514313383E-01, -1.610666222295676E-02,  6.145971522034923E-03,  2.663599573511880E-03,  5.687146631616922E-03,  9.846989144958552E-01, -1.002905515132102E-04,
2463566.500000000, A.D. 2032-Nov-30 00:00:00.0000,  3.671707122772659E-01,  8.381659822902492E-01,  3.634578619083215E-01, -1.622511770992526E-02,  5.887745721864295E-03,  2.551661811769699E-03,  5.686578291460537E-03,  9.846005094482440E-01, -9.654504803017063E-05,
2463567.500000000, A.D. 2032-Dec-01 00:00:00.0000,  3.508884911422398E-01,  8.439236786289781E-01,  3.659531631702840E-01, -1.633846339503190E-02,  5.627282538437219E-03,  2.438788600873981E-03,  5.686031166149438E-03,  9.845057776372270E-01, -9.293940881590286E-05,
2463568.500000000, A.D. 2032-Dec-02 00:00:00.0000,  3.344955267929282E-01,  8.494198376263092E-01,  3.683351432222362E-01, -1.644658530345056E-02,  5.364690837014933E-03,  2.325027965535310E-03,  5.685504541741358E-03,  9.844145954475326E-01, -8.943882694950603E-05,
2463569.500000000, A.D. 2032-Dec-03 00:00:00.0000,  3.179970984177515E-01,  8.546523937837180E-01,  3.706029415737782E-01, -1.654937397977788E-02,  5.100100327999020E-03,  2.210434989580112E-03,  5.684997946651023E-03,  9.843268812267021E-01, -8.599403781052033E-05,
2463570.500000000, A.D. 2032-Dec-04 00:00:00.0000,  3.013985891115524E-01,  8.596194223769984E-01,  3.727557564161494E-01, -1.664673254427628E-02,  4.833662772185958E-03,  2.095071858134674E-03,  5.684511235016718E-03,  9.842426097195623E-01, -8.254185090453506E-05,
2463571.500000000, A.D. 2032-Dec-05 00:00:00.0000,  2.847054688152107E-01,  8.643191606069084E-01,  3.747928512100366E-01, -1.673858563545870E-02,  4.565549501953862E-03,  1.979006599685041E-03,  5.684044658149586E-03,  9.841618244392882E-01, -7.900878637883919E-05,
2463572.500000000, A.D. 2032-Dec-06 00:00:00.0000,  2.679232687920088E-01,  8.687500242460021E-01,  3.767135593454065E-01, -1.682488699907324E-02,  4.295944954014332E-03,  1.862310527346467E-03,  5.683598906465105E-03,  9.840846449276147E-01, -7.531751654429609E-05,
2463573.500000000, A.D. 2032-Dec-07 00:00:00.0000,  2.510575501041429E-01,  8.729106162108086E-01,  3.785172857665557E-01, -1.690562361401351E-02,  4.025037268796145E-03,  1.745054837373904E-03,  5.683175109135191E-03,  9.840112666945984E-01, -7.139477642373555E-05,
2463574.500000000, A.D. 2032-Dec-08 00:00:00.0000,  2.341138701819630E-01,  8.767997251001080E-01,  3.802035050816238E-01, -1.698081533435638E-02,  3.753007999988136E-03,  1.627307110474545E-03,  5.682774788235901E-03,  9.839419532795389E-01, -6.717890889427477E-05,
2463575.500000000, A.D. 2032-Dec-09 00:00:00.0000,  2.170977518665698E-01,  8.804163138927923E-01,  3.817717564247646E-01, -1.705051047906244E-02,  3.480023022759432E-03,  1.509128409553761E-03,  5.682399774145851E-03,  9.838770216026698E-01, -6.262555815737506E-05,
2463576.500000000, A.D. 2032-Dec-10 00:00:00.0000,  2.000146583202676E-01,  8.837595007293158E-01,  3.832216358846567E-01, -1.711477877459416E-02,  3.206225913886508E-03,  1.390571343547971E-03,  5.682052095028124E-03,  9.838168228295423E-01, -5.771093717793112E-05,
2463577.500000000, A.D. 2032-Dec-11 00:00:00.0000,  1.828699756812890E-01,  8.868285344461069E-01,  3.845527874969075E-01, -1.717370313586348E-02,  2.931734049337744E-03,  1.271679111789396E-03,  5.681733853930660E-03,  9.837617210916202E-01, -5.243293788220054E-05,
2463578.500000000, A.D. 2032-Dec-12 00:00:00.0000,  1.656690041006714E-01,  8.896227674287684E-01,  3.857648937044323E-01, -1.722737122077696E-02,  2.656637071777111E-03,  1.152485366091211E-03,  5.681447104291420E-03,  9.837120719306645E-01, -4.681066354508316E-05,
2463579.500000000, A.D. 2032-Dec-13 00:00:00.0000,  1.484169571706717E-01,  8.921416279700993E-01,  3.868576660304128E-01, -1.727586712677335E-02,  2.380997405057141E-03,  1.033014762792727E-03,  5.681193731744237E-03,  9.836682018340527E-01, -4.088273883036986E-05,
2463580.500000000, A.D. 2032-Dec-14 00:00:00.0000,  1.311189694926004E-01,  8.943845941600874E-01,  3.878308366420720E-01, -1.731926347456528E-02,  2.104852832637597E-03,  9.132841996702784E-04,  5.680975349245781E-03,  9.836303900765752E-01, -3.470435416069164E-05,
2463581.500000000, A.D. 2032-Dec-15 00:00:00.0000,  1.137801117426326E-01,  8.963511714687170E-01,  3.886841515121199E-01, -1.735761446793826E-02,  1.828221326047263E-03,  7.933047754777970E-04,  5.680793213431692E-03,  9.835988542379478E-01, -2.834284807651060E-05,
2463582.500000000, A.D. 2032-Dec-16 00:00:00.0000,  9.640541177464836E-02,  8.980408762565673E-01,  3.894173658738900E-01, -1.739095095123440E-02,  1.551108000009802E-03,  6.730843846750458E-04,  5.680648170603929E-03,  9.835737408508127E-01, -2.187192594169587E-05,
2463583.500000000, A.D. 2032-Dec-17 00:00:00.0000,  7.899987921257756E-02,  8.994532269947108E-01,  3.900302424629116E-01, -1.741927851696084E-02,  1.273513376669947E-03,  5.526306210453914E-04,  5.680540638528538E-03,  9.835551222491185E-01, -1.536520636496414E-05,
2463584.500000000, A.D. 2032-Dec-18 00:00:00.0000,  6.156853018141763E-02,  9.005877438138254E-01,  3.905225526048640E-01, -1.744257911917475E-02,  9.954415082799636E-04,  4.319534741469186E-04,  5.680470624672215E-03,  9.835429997256833E-01, -8.890270758102519E-06,
2463585.500000000, A.D. 2032-Dec-19 00:00:00.0000,  4.411640884986353E-02,  9.014439554429008E-01,  3.908940796780905E-01, -1.746081566720952E-02,  7.169064021085863E-04,  3.110673104810256E-04,  5.680437774419890E-03,  9.835373118808113E-01, -2.504399120848425E-06,
2463586.500000000, A.D. 2032-Dec-20 00:00:00.0000,  2.664860343170547E-02,  9.020214112653442E-01,  3.911446240673734E-01, -1.747393824706586E-02,  4.379357310773940E-04,  1.899918529833705E-04,  5.680441437259281E-03,  9.835379460817920E-01,  3.747336215658281E-06,
2463587.500000000, A.D. 2032-Dec-21 00:00:00.0000,  9.170255829419580E-03,  9.023196956352085E-01,  3.912740085950151E-01, -1.748189036028485E-02,  1.585716941969013E-04,  6.875218504962782E-05,  5.680480737150185E-03,  9.835447506469669E-01,  9.831681676003657E-06,
2463588.500000000, A.D. 2032-Dec-22 00:00:00.0000, -8.313434412921608E-03,  9.023384418692793E-01,  3.912820835755762E-01, -1.748461390247051E-02, -1.211303421159297E-04, -5.262194749038401E-05,  5.680554635479690E-03,  9.835575457460843E-01,  1.572516174220478E-05,
2463589.500000000, A.D. 2032-Dec-23 00:00:00.0000, -2.579721020729191E-02,  9.020773441866673E-01,  3.911687309771214E-01, -1.748205223209756E-02, -4.011044130250236E-04, -1.740971622845672E-04,  5.680661979565837E-03,  9.835761317984500E-01,  2.141126235651218E-05,
2463590.500000000, A.D. 2032-Dec-24 00:00:00.0000, -4.327575909051237E-02,  9.015361669005767E-01,  3.909338675402751E-01, -1.747415127436141E-02, -6.812767283538167E-04, -2.956374477983757E-04,  5.680801534639683E-03,  9.836002950104488E-01,  2.687764517591209E-05,
2463591.500000000, A.D. 2032-Dec-25 00:00:00.0000, -6.074371564389563E-02,  9.007147510782532E-01,  3.905774470107551E-01, -1.746085899626809E-02, -9.615678507733190E-04, -4.172048940656733E-04,  5.680972001330961E-03,  9.836298104030934E-01,  3.211399621552398E-05,
2463592.500000000, A.D. 2032-Dec-26 00:00:00.0000, -7.819566279235847E-02,  8.996130195630186E-01,  3.900994618526934E-01, -1.744212379063137E-02, -1.241893717051100E-03, -5.387599786904500E-04,  5.681172023592251E-03,  9.836644431840511E-01,  3.711092338463106E-05,
2463593.500000000, A.D. 2032-Dec-27 00:00:00.0000, -9.562613121058874E-02,  8.982309817164350E-01,  3.894999449421921E-01, -1.741789242569128E-02, -1.522165127193540E-03, -6.602613087131002E-04,  5.681400194023677E-03,  9.837039496695874E-01,  4.186020255394720E-05,
2463594.500000000, A.D. 2032-Dec-28 00:00:00.0000, -1.130295967875205E-01,  8.965687395326244E-01,  3.887789718095411E-01, -1.738810836128187E-02, -1.802285492700265E-03, -7.816647815599952E-04,  5.681655065078380E-03,  9.837480792247333E-01,  4.635659819179076E-05,
2463595.500000000, A.D. 2032-Dec-29 00:00:00.0000, -1.304004770002200E-01,  8.946264968700257E-01,  3.879366639918370E-01, -1.735271143718228E-02, -2.082146893668784E-03, -9.029222249216187E-04,  5.681935175600054E-03,  9.837965788581166E-01,  5.060134634909330E-05,
2463596.500000000, A.D. 2032-Dec-30 00:00:00.0000, -1.477331281491432E-01,  8.924045732746098E-01,  3.869731939183090E-01, -1.731164010615583E-02, -2.361624986170747E-03, -1.023979750231453E-03,  5.682239101783268E-03,  9.838492020454693E-01,  5.460704108899102E-05,
2463597.500000000, A.D. 2032-Dec-31 00:00:00.0000, -1.650218465494050E-01,  8.899034229573718E-01,  3.858887913909226E-01, -1.726483724227513E-02, -2.640574082833927E-03, -1.144776315440727E-03,  5.682565538414799E-03,  9.839057227961271E-01,  5.840301270640662E-05,
2463598.500000000, A.D. 2033-Jan-01 00:00:00.0000, -1.822608774628747E-01,  8.871236577234825E-01,  3.846837510902419E-01, -1.721225973434604E-02, -2.918824588552314E-03, -1.265243251801693E-03,  5.682913408558110E-03,  9.839659546443091E-01,  6.203944010280753E-05,
2463599.500000000, A.D. 2033-Jan-02 00:00:00.0000, -1.994444349993165E-01,  8.840660702279518E-01,  3.833584397318554E-01, -1.715389041991298E-02, -3.196185296370748E-03, -1.385305550136188E-03,  5.683281987780668E-03,  9.840297721584104E-01,  6.558788741038653E-05,
2463600.500000000, A.D. 2033-Jan-03 00:00:00.0000, -2.165667337754055E-01,  8.807316517899405E-01,  3.819133008689750E-01, -1.708974897175886E-02, -3.472452057297284E-03, -1.504885281289728E-03,  5.683671016427957E-03,  9.840971303806451E-01,  6.913644229181415E-05,
2463601.500000000, A.D. 2033-Jan-04 00:00:00.0000, -2.336220291364065E-01,  8.771215986224161E-01,  3.803488553763770E-01, -1.701989746283200E-02, -3.747421868717544E-03, -1.623906644068034E-03,  5.684080767780742E-03,  9.841680766281108E-01,  7.277952734891347E-05,
2463602.500000000, A.D. 2033-Jan-05 00:00:00.0000, -2.506046589622986E-01,  8.732373027332027E-01,  3.786656966304722E-01, -1.694443773443224E-02, -4.020908650750452E-03, -1.742301244231434E-03,  5.684512047718834E-03,  9.842427504345713E-01,  7.660498449904290E-05,
2463603.500000000, A.D. 2033-Jan-06 00:00:00.0000, -2.675090787799048E-01,  8.690803282475579E-01,  3.768644809912202E-01, -1.686350102348105E-02, -4.292755871511351E-03, -1.860011969853331E-03,  5.684966121654865E-03,  9.843213708994325E-01,  8.068248702847777E-05,
2463604.500000000, A.D. 2033-Jan-07 00:00:00.0000, -2.843298840521122E-01,  8.646523781817420E-01,  3.749459155633786E-01, -1.677723345083255E-02, -4.562842706725127E-03, -1.976994482481991E-03,  5.685444586777944E-03,  9.844042145674153E-01,  8.505656173990945E-05,
2463605.500000000, A.D. 2033-Jan-08 00:00:00.0000, -3.010618178009318E-01,  8.599552585340149E-01,  3.729107456610559E-01, -1.668578188719005E-02, -4.831083445309085E-03, -2.093216416869484E-03,  5.685949220106243E-03,  9.844915891196789E-01,  8.974512256764702E-05,
2463606.500000000, A.D. 2033-Jan-09 00:00:00.0000, -3.176997656602827E-01,  8.549908455173594E-01,  3.707597438762474E-01, -1.658928326447828E-02, -5.097422263433449E-03, -2.208655145125366E-03,  5.686481831126105E-03,  9.845838078590711E-01,  9.474218239483411E-05,
2463607.500000000, A.D. 2033-Jan-10 00:00:00.0000, -3.342387423724572E-01,  8.497610591686615E-01,  3.684937016851110E-01, -1.648785811239233E-02, -5.361826118253647E-03, -2.323295079315674E-03,  5.687044136844455E-03,  9.846811680761255E-01,  1.000225432204715E-04,
2463608.500000000, A.D. 2033-Jan-11 00:00:00.0000, -3.506738736242532E-01,  8.442678441366216E-01,  3.661134236987439E-01, -1.638160749339826E-02, -5.624277722092945E-03, -2.437125148129137E-03,  5.687637665179704E-03,  9.847839343217138E-01,  1.055467022344806E-04,
2463609.500000000, A.D. 2033-Jan-12 00:00:00.0000, -3.670003759824405E-01,  8.385131570862090E-01,  3.636197242467735E-01, -1.627061207056208E-02, -5.884769381065508E-03, -2.550136661918201E-03,  5.688263685138749E-03,  9.848923263175694E-01,  1.112651628941663E-04,
2463610.500000000, A.D. 2033-Jan-13 00:00:00.0000, -3.832135365622514E-01,  8.324989598228776E-01,  3.610134259157553E-01, -1.615493240428696E-02, -6.143297678270644E-03, -2.662321520368524E-03,  5.688923159955756E-03,  9.850065108425181E-01,  1.171221086367746E-04,
2463611.500000000, A.D. 2033-Jan-14 00:00:00.0000, -3.993086934471617E-01,  8.262272174171302E-01,  3.582953597520113E-01, -1.603461014226968E-02, -6.399858756012538E-03, -2.773670663465502E-03,  5.689616720247293E-03,  9.851265970844337E-01,  1.230587075409706E-04,
2463612.500000000, A.D. 2033-Jan-15 00:00:00.0000, -4.152812177488358E-01,  8.196999007874491E-01,  3.554663669059906E-01, -1.590967012481381E-02, -6.654444130827429E-03, -2.884172742665788E-03,  5.690344655690425E-03,  9.852526351993454E-01,  1.290162326636866E-04,
2463613.500000000, A.D. 2033-Jan-16 00:00:00.0000, -4.311264982517304E-01,  8.129189931203014E-01,  3.525273014670928E-01, -1.578012343920981E-02, -6.907037259429929E-03, -2.993813087083435E-03,  5.691106924069322E-03,  9.853846178778084E-01,  1.349389211558558E-04,
2463614.500000000, A.D. 2033-Jan-17 00:00:00.0000, -4.468399295132769E-01,  8.058864991983326E-01,  3.494790341367511E-01, -1.564597121626687E-02, -7.157611215393825E-03, -3.102573078374739E-03,  5.691903175401065E-03,  9.855224845221597E-01,  1.407762784277575E-04,
2463615.500000000, A.D. 2033-Jan-18 00:00:00.0000, -4.624169039360535E-01,  7.986044563779849E-01,  3.463224562899737E-01, -1.550720867784315E-02, -7.406127737304918E-03, -3.210430002913388E-03,  5.692732786946655E-03,  9.856661273084831E-01,  1.464844957394382E-04,
2463616.500000000, A.D. 2033-Jan-19 00:00:00.0000, -4.778528077500339E-01,  7.910749458269286E-01,  3.430584839546694E-01, -1.536382880409404E-02, -7.652537630825496E-03, -3.317357349473663E-03,  5.693594903349977E-03,  9.858153981364589E-01,  1.520267966196920E-04,
2463617.500000000, A.D. 2033-Jan-20 00:00:00.0000, -4.931430202318133E-01,  7.833001028077515E-01,  3.396880613229927E-01, -1.521582506369293E-02, -7.896782197713654E-03, -3.423325418377363E-03,  5.694488475757777E-03,  9.859701154027753E-01,  1.573727670226739E-04,
2463618.500000000, A.D. 2033-Jan-21 00:00:00.0000, -5.082829150396009E-01,  7.752821252384974E-01,  3.362121635784370E-01, -1.506319288550317E-02, -8.138795153478087E-03, -3.528302045733440E-03,  5.695412294754212E-03,  9.861300697035706E-01,  1.624969428951259E-04,
2463619.500000000, A.D. 2033-Jan-22 00:00:00.0000, -5.232678623646767E-01,  7.670232803447071E-01,  3.326317990284828E-01, -1.490592983706141E-02, -8.378504426386105E-03, -3.632253234622296E-03,  5.696365013956141E-03,  9.862950279198301E-01,  1.673770629021538E-04,
2463620.500000000, A.D. 2033-Jan-23 00:00:00.0000, -5.380932306978961E-01,  7.585259098114986E-01,  3.289480107308182E-01, -1.474403473181468E-02, -8.615833270677605E-03, -3.735143509174309E-03,  5.697345163655815E-03,  9.864647355795459E-01,  1.719924480651030E-04,
2463621.500000000, A.D. 2033-Jan-24 00:00:00.0000, -5.527543873406264E-01,  7.497924343681931E-01,  3.251618779661524E-01, -1.457750610001678E-02, -8.850700217610830E-03, -3.836935846801393E-03,  5.698351156628952E-03,  9.866389178633526E-01,  1.763229916357336E-04,
2463622.500000000, A.D. 2033-Jan-25 00:00:00.0000, -5.672466973279738E-01,  7.408253591583813E-01,  3.212745180323686E-01, -1.440634066999136E-02, -9.083017506259465E-03, -3.937591092183504E-03,  5.699381291097618E-03,  9.868172801175350E-01,  1.803492729137598E-04,
2463623.500000000, A.D. 2033-Jan-26 00:00:00.0000, -5.815655212042503E-01,  7.316272815197159E-01,  3.172870888969803E-01, -1.423053276745154E-02, -9.312687830382466E-03, -4.037066832463769E-03,  5.700433758905279E-03,  9.869995092694936E-01,  1.840543387018728E-04,
2463624.500000000, A.D. 2033-Jan-27 00:00:00.0000, -5.957062131458971E-01,  7.222009027865287E-01,  3.132007932005088E-01, -1.405007583185037E-02, -9.539599634748460E-03, -4.135315858815953E-03,  5.701506669987551E-03,  9.871852780647258E-01,  1.874276255555831E-04,
2463625.500000000, A.D. 2033-Jan-28 00:00:00.0000, -6.096641222201583E-01,  7.125490451537844E-01,  3.090168838588605E-01, -1.386496738258092E-02, -9.763621943957015E-03, -4.232284599085433E-03,  5.702598106071203E-03,  9.873742543645173E-01,  1.904711169636747E-04,
2463626.500000000, A.D. 2033-Jan-29 00:00:00.0000, -6.234346007484379E-01,  7.026746731279383E-01,  3.047366709539195E-01, -1.367521832101922E-02, -9.984600805304153E-03, -4.327912262294987E-03,  5.703706214705866E-03,  9.875661174270290E-01,  1.932069038951976E-04,
2463627.500000000, A.D. 2033-Jan-30 00:00:00.0000, -6.370130239658691E-01,  6.925809164697120E-01,  3.003615287028668E-01, -1.348086591657480E-02, -1.020236041307099E-02, -4.422131712319759E-03,  5.704829345873982E-03,  9.877605815605774E-01,  1.956838534835540E-04,
2463628.500000000, A.D. 2033-Jan-31 00:00:00.0000, -6.503948232618568E-01,  6.822710884162897E-01,  2.958929003100107E-01, -1.328198719337712E-02, -1.041671177154396E-02, -4.514872916841997E-03,  5.705966216006961E-03,  9.879574245221504E-01,  1.979797796567884E-04,
2463629.500000000, A.D. 2033-Feb-01 00:00:00.0000, -6.635755306857112E-01,  6.717486911571749E-01,  2.913322980634551E-01, -1.307870702915658E-02, -1.062746924543473E-02, -4.606068874226733E-03,  5.707116063070676E-03,  9.881565143696289E-01,  2.001957873857465E-04,
2463630.500000000, A.D. 2033-Feb-02 00:00:00.0000, -6.765508265322042E-01,  6.610174023052569E-01,  2.866812968619853E-01, -1.287119555901389E-02, -1.083447098002904E-02, -4.695662448318634E-03,  5.708278744381133E-03,  9.883578263980450E-01,  2.024424006000733E-04,
2463631.500000000, A.D. 2033-Feb-03 00:00:00.0000, -6.893165782591123E-01,  6.500810420346503E-01,  2.819415215071657E-01, -1.265965376594706E-02, -1.103759584307737E-02, -4.783611572672517E-03,  5.709454739418347E-03,  9.885614436267901E-01,  2.048215463686596E-04,
2463632.500000000, A.D. 2033-Feb-04 00:00:00.0000, -7.018688609136734E-01,  6.389435278535104E-01,  2.771146305010735E-01, -1.244429212937528E-02, -1.123677048671627E-02, -4.869890834798216E-03,  5.710645052759680E-03,  9.887675399930427E-01,  2.074111029117024E-04,
2463633.500000000, A.D. 2033-Feb-05 00:00:00.0000, -7.142039560672097E-01,  6.276088280746979E-01,  2.722023002215192E-01, -1.222531030212099E-02, -1.143196516205769E-02, -4.954489279279797E-03,  5.711851048494138E-03,  9.889763516814921E-01,  2.102571465716633E-04,
2463634.500000000, A.D. 2033-Feb-06 00:00:00.0000, -7.263183336404494E-01,  6.160809236410969E-01,  2.672062125877319E-01, -1.200288385498286E-02, -1.162318211171738E-02, -5.037405959491654E-03,  5.713074264961038E-03,  9.891881450473344E-01,  2.133746373221529E-04,
2463635.500000000, A.D. 2033-Feb-07 00:00:00.0000, -7.382086247801866E-01,  6.043637828858747E-01,  2.621280474606418E-01, -1.177715949190961E-02, -1.181044219380322E-02, -5.118645212483235E-03,  5.714316251241846E-03,  9.894031883057116E-01,  2.167536125620346E-04,
2463636.500000000, A.D. 2033-Feb-08 00:00:00.0000, -7.498715933366176E-01,  5.924613487314446E-01,  2.569694793199950E-01, -1.154825649692377E-02, -1.199377383841629E-02, -5.198212965513211E-03,  5.715578445860557E-03,  9.896217305293319E-01,  2.203670241367057E-04,
2463637.500000000, A.D. 2033-Feb-09 00:00:00.0000, -7.613041105108657E-01,  5.803775350700888E-01,  2.517321769357274E-01, -1.131627110739561E-02, -1.217320576789013E-02, -5.276114434807079E-03,  5.716862098598027E-03,  9.898439881110421E-01,  2.241775294650460E-04,
2463638.500000000, A.D. 2033-Feb-10 00:00:00.0000, -7.725031342345107E-01,  5.681162287020936E-01,  2.464178047407860E-01, -1.108128129523559E-02, -1.234876298539841E-02, -5.352352952243961E-03,  5.718168225741967E-03,  9.900701370156054E-01,  2.281422319172756E-04,
2463639.500000000, A.D. 2033-Feb-11 00:00:00.0000, -7.834656929806064E-01,  5.556812941530003E-01,  2.410280250050358E-01, -1.084335074695029E-02, -1.252046481828313E-02, -5.426929461253995E-03,  5.719497587036763E-03,  9.903003087886841E-01,  2.322155427418747E-04,
2463640.500000000, A.D. 2033-Feb-12 00:00:00.0000, -7.941888730448113E-01,  5.430765798952119E-01,  2.355645003444481E-01, -1.060253184903537E-02, -1.268832391589337E-02, -5.499842300211180E-03,  5.720850675280873E-03,  9.905345887556867E-01,  2.363508180291994E-04,
2463641.500000000, A.D. 2033-Feb-13 00:00:00.0000, -8.046698084370757E-01,  5.303059253879759E-01,  2.300288963984800E-01, -1.035886799431698E-02, -1.285234554604366E-02, -5.571087061794026E-03,  5.722227713450632E-03,  9.907730155237678E-01,  2.405014207224747E-04,
2463642.500000000, A.D. 2033-Feb-14 00:00:00.0000, -8.149056729147744E-01,  5.173731687742097E-01,  2.244228846386426E-01, -1.011239561906685E-02, -1.301252698018548E-02, -5.640656471835816E-03,  5.723628657372103E-03,  9.910155814444482E-01,  2.446216256451379E-04,
